city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date
서울특별시,성동구,옥수동,달맞이,근린공원,63411.43,"""배드민턴장 2개소, 체력단련시설 6개소 36개""","""조합놀이대 1기, 시소 2개""",화장실 1개소,없음,없음,1940.0,2018-08-13
서울특별시,성동구,하왕십리동,무학봉,근린공원,28843.0,"""배드민턴장 1개소, 농구장 1개소, 체력단련시설 3개소 29개""",없음,화장실 1개소,없음,없음,1977.0,2018-08-13
서울특별시,성동구,용답동,용답휴식,근린공원,6046.9,"""배드민턴장 1개소, 농구정 1개소, 체력단련시설 1개소 7개""",없음,화장실 1개소,없음,없음,1963.0,2018-08-13
서울특별시,성동구,마장동,동마장,어린이공원,1090.9,체력단련시설 1개소 3개,"""조합놀이대 1개소, 모래밭 1개소""",화장실 1개소,없음,없음,1977.0,2018-08-13
서울특별시,성동구,응봉동,응봉새말,어린이공원,311.0,없음,"""조합놀이대 1개소, 모래밭 1개소""",없음,없음,없음,1979.0,2018-08-13
서울특별시,성동구,사근동,사근,어린이공원,496.0,체력단련시설 1개소 3개,"""조합놀이대 1개소, 그네 1개""",없음,없음,없음,1979.0,2018-08-13
서울특별시,성동구,마장동,마장,어린이공원,911.0,체력단련시설 1개소 4개,"""조합놀이대 1개소, 그네 1개, 시소 1개""",없음,없음,없음,1977.0,2018-08-13
서울특별시,성동구,응봉동,응봉개나리,어린이공원,462.0,없음,"""조합놀이대 1개소, 그네 1개소,""",없음,없음,없음,1947.0,2018-08-13
서울특별시,성동구,마장동,서마장,어린이공원,350.3,없음,조합놀이대 1개소,없음,없음,없음,1975.0,2018-08-13
서울특별시,성동구,송정동,송정,어린이공원,236.4,없음,"""조합놀이대 1개소, 그네 1개""",없음,없음,없음,2001.0,2018-08-13
서울특별시,성동구,하왕십리동,미소,어린이공원,3411.0,체력단련시설 1개소 6개,"""놀이대 2개소, 모래밭 1개소""",없음,없음,없음,1974.0,2018-08-13
서울특별시,성동구,응봉동,응삼,어린이공원,1646.7,체력단련시설 1개소 2개,"""조합놀이대 1개소, 그네 1개소, 미끄럼틀 1개소""",없음,없음,없음,1975.0,2018-08-13
서울특별시,성동구,마장동,보람,어린이공원,823.3,없음,"""조합놀이대 1개소, 시소 1개소""",없음,없음,없음,2000.0,2018-08-13
서울특별시,성동구,홍익동,도선,어린이공원,2332.5,체력단련시설 1개소 7개,조합놀이대 1개소,없음,없음,없음,2005.0,2018-08-13
서울특별시,성동구,행당동,살구골,어린이공원,1573.9,체력단련시설 1개소 3개,,없음,없음,없음,2004.0,2018-08-13
서울특별시,성동구,행당동,전관원,어린이공원,4760.0,체력단련시설 1개소 4개,"""시소 1개, 기타 4개""",없음,없음,없음,2008.0,2018-08-13
서울특별시,성동구,송정동,장미,소공원,485.4,체력단련시설 1개소 5개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,옥수동,옥정,소공원,711.76,체력단련시설 1개소 4개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,옥수동,매봉,소공원,2006.7,체력단련시설 1개소 4개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,하왕십리동,왕십리 KCC스위첸,소공원,1514.1,체력단련시설 2개소 5개,없음,없음,없음,없음,2010.0,2018-08-13
서울특별시,성동구,성수동1가,트리마제,소공원,2762.8,없음,없음,없음,없음,없음,2012.0,2018-08-13
서울특별시,성동구,하왕십리동,하왕1-5구역,소공원,1451.1,체력단련시설 1개소,없음,없음,없음,없음,2007.0,2018-08-13
서울특별시,성동구,행당동,행당4구역,소공원,1235.0,없음,없음,없음,없음,없음,2003.0,2018-08-13
서울특별시,강북구,우이동,무너미,어린이공원,380.0,,조합놀이대 시소,,,,,2018-08-01
서울특별시,강북구,우이동,솔밭근린공원,근린공원,34955.0,배드민턴장,조합놀이대 그네 흔들놀이,화장실,야외무대 장기바둑쉼터 놀이마당,바닥분수,1996.0,2018-08-01
서울특별시,강북구,미아동,벽오산,어린이공원,1250.0,,조합놀이대 시소,,,,1968.0,2018-08-01
서울특별시,강북구,미아동,한 빛,어린이공원,1192.1,,조합놀이대 그네,화장실,,,1964.0,2018-08-01
서울특별시,강북구,미아동,운 산,어린이공원,995.1,,조합놀이대 그네 흔들놀이,화장실,,,1964.0,2018-08-01
서울특별시,강북구,미아동,으 뜸,어린이공원,681.0,,조합놀이대 시소 흔들놀이,,,,1964.0,2018-08-01
서울특별시,강북구,미아동,세 일,어린이공원,839.7,,조합놀이대 그네 시소,,,,1964.0,2018-08-01
서울특별시,강북구,미아동,북한산 도시자연공원,기타,128341.0,배드민턴장 게이트볼장 족구장,그네 회전놀이 조합놀이대,화장실,,유아숲체험원,1971.0,2018-08-01
서울특별시,강북구,번동,오동근린공원,근린공원,1346557.0,"""실내배드민턴장, 구민운동장, 다목적체육관, 골프연습장""",조합놀이대 그네 흔들놀이,화장실 약수터 주차장,도서관,유아숲체험장,1982.0,2018-08-01
서울특별시,강동구,고덕동,송림공원,근린공원,11491.0,"""배드민턴장, 체력단련기구""",,음수대,,,1982.0,2018-08-17
서울특별시,강동구,상일동,상일공원,근린공원,9704.0,체력단련기구,,,,,1982.0,2018-08-17
서울특별시,강동구,암사동,암사동공원,소공원,1022.0,,,,,,1999.0,2018-08-17
서울특별시,강동구,강일동,다솜공원,어린이공원,3125.0,,"""조합놀이대, 시소, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,꽃보라공원,어린이공원,3185.0,,"""조합놀이대, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,윤슬공원,어린이공원,2591.0,,"""조합놀이대, 그네, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,꿈터공원,어린이공원,1804.0,,"""조합놀이대, 시소, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,강일공원,근린공원,34591.6,체력단련기구,,,,,2004.0,2018-08-17
서울특별시,강동구,강일동,벌말공원,근린공원,86205.7,체력단련기구,,먹는물공동시설,,관리사무소,2004.0,2018-08-17
서울특별시,강동구,강일동,강덕공원,근린공원,46699.6,"""배드민턴장, 체력단련기구""",,,,,2005.0,2018-08-17
서울특별시,강동구,강일동,능골공원,근린공원,31464.2,"""농구장, 체력단련기구""",,,,,2005.0,2018-08-17
서울특별시,강동구,강일동,구름공원,어린이공원,1540.0,,"""조합놀이대, 그네, 흔들놀이""",,,,2005.0,2018-08-17
서울특별시,강동구,둔촌동,일자산공원,근린공원,632733.0,"""농구장, 배드민턴장, 체력단련기구""",숲속놀이터,"""주차장, 화장실, 음수대, 먹는물공동시설, 시계탑""",,"""관리사무소, 캠핑장""",1971.0,2018-08-17
서울특별시,강동구,상일동,명일공원,근린공원,649709.6,"""테니스장, 배드민턴장, 골프연습장, 체력단련기구""",조합놀이대,"""간이화장실, 음수대, 먹는물공동시설""",문화회관,,1971.0,2018-08-17
서울특별시,강동구,길동,달님공원,어린이공원,998.6,체력단련기구,"""조합놀이대, 흔들놀이, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,무궁화공원,어린이공원,996.3,체력단련기구,"""조합놀이대, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,희망공원,어린이공원,992.4,체력단련기구,"""조합놀이대, 그네, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,성심공원,어린이공원,992.3,체력단련기구,"""조합놀이대, 그네""",,,,1972.0,2018-08-17
서울특별시,강동구,상일동,미리내공원,어린이공원,4286.2,"""운동장, 농구장""",,,,,1980.0,2018-08-17
서울특별시,강동구,상일동,동자공원,어린이공원,1520.8,체력단련기구,,,,,1980.0,2018-08-17
서울특별시,강동구,상일동,게내공원,어린이공원,1500.0,체력단련기구,모래놀이터,음수대,,,1980.0,2018-08-17
서울특별시,강동구,상일동,까치공원,어린이공원,1965.8,"""농구장, 체력단련기구""","""조합놀이대, 그네""",,,,1980.0,2018-08-17
서울특별시,강동구,상일동,하늬공원,어린이공원,2233.2,,"""조합놀이대, 그네, 흔들놀이, 모래놀이터""",음수대,,,1980.0,2018-08-17
부산광역시,해운대구,우동,해운대공원,근린공원,124739.0,,,,,,1968.0,2018-08-10
부산광역시,해운대구,중동,바다내음공원,어린이공원,421.8,,,,,,1970.0,2018-08-10
부산광역시,해운대구,중동,다소미공원,어린이공원,2311.7,,,,,,1970.0,2018-08-10
부산광역시,해운대구,재송동,반여제3공원,근린공원,30410.0,,,,,,1979.0,2018-08-10
부산광역시,해운대구,반여동,으뜸공원,어린이공원,940.0,,,,,,1979.0,2018-08-10
부산광역시,해운대구,재송동,별천지공원,어린이공원,1653.0,,,,,,1982.0,2018-08-10
부산광역시,해운대구,재송동,한빛공원,어린이공원,1324.0,,,,,,1987.0,2018-08-10
부산광역시,해운대구,반송동,담안골공원,근린공원,10099.0,,,,,,1990.0,2018-08-10
부산광역시,해운대구,좌동,부흥공원,근린공원,10737.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,중동,오산공원,근린공원,19488.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,햇살공원,어린이공원,5708.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,거미줄공원,어린이공원,1804.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,누림공원,어린이공원,3760.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,와우공원,어린이공원,1878.6,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,자유공원,어린이공원,1803.2,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,직녀공원,어린이공원,1793.1,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,소담공원,어린이공원,1972.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,푸른공원,어린이공원,1806.8,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,해바람공원,어린이공원,1805.6,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,미리내공원,어린이공원,2502.8,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,산들공원,어린이공원,2720.0,,,,,,1992.0,2018-08-10
부산광역시,해운대구,좌동,웃음누리공원,어린이공원,3898.7,,,,,,1992.0,2018-08-10
부산광역시,해운대구,반송동,운봉공원,어린이공원,1520.1,,,,,,1994.0,2018-08-10
부산광역시,해운대구,반송동,꽃망울공원,어린이공원,1680.2,,,,,,1994.0,2018-08-10
부산광역시,해운대구,우동,운촌어린이공원,어린이공원,3635.0,,,,,,1998.0,2018-08-10
부산광역시,해운대구,반여동,아시아선수촌공원,근린공원,12997.0,,,,,,1999.0,2018-08-10
부산광역시,해운대구,반여동,노을공원,어린이공원,1901.1,,,,,,1999.0,2018-08-10
부산광역시,해운대구,반여동,한마음공원,어린이공원,1693.2,,,,,,1999.0,2018-08-10
부산광역시,해운대구,반여동,반여공원,근린공원,10430.0,,,,,,1999.0,2018-08-10
부산광역시,해운대구,반여동,바람공원,어린이공원,4575.9,,,,,,1999.0,2018-08-10
부산광역시,해운대구,반여동,새싹공원,어린이공원,1500.0,,,,,,2000.0,2018-08-10
부산광역시,해운대구,반여동,별바라기공원,어린이공원,5527.5,,,,,,2000.0,2018-08-10
부산광역시,해운대구,중동,달맞이공원,근린공원,47899.0,,,,,,2002.0,2018-08-10
부산광역시,해운대구,반송동,꽃다래공원,어린이공원,24621.0,,,,,,2002.0,2018-08-10
부산광역시,해운대구,송정동,구덕포공원,소공원,1145.0,,,,,,2006.0,2018-08-10
부산광역시,해운대구,반여동,꿈누리공원,어린이공원,1545.0,,,,,,2006.0,2018-08-10
부산광역시,해운대구,반여동,가온공원,어린이공원,2007.0,,,,,,2006.0,2018-08-10
부산광역시,해운대구,반송동,수피아공원,어린이공원,1500.0,,,,,,2007.0,2018-08-10
부산광역시,해운대구,반송동,석대동어린이공원,어린이공원,2495.0,,,,,,2007.0,2018-08-10
부산광역시,해운대구,반송동,석대동어린이공원,어린이공원,2338.0,,,,,,2007.0,2018-08-10
부산광역시,해운대구,중동,소공원,소공원,928.0,,,,,,2008.0,2018-08-10
부산광역시,해운대구,중동,소공원,소공원,2881.0,,,,,,2009.0,2018-08-10
부산광역시,해운대구,재송동,재송소공원,소공원,8679.0,,,,,,2009.0,2018-08-10
부산광역시,해운대구,우동,아이파크공원,어린이공원,4893.0,,,,,,2011.0,2018-08-10
부산광역시,해운대구,우동,소공원,소공원,2914.8,,,,,,2011.0,2018-08-10
부산광역시,해운대구,우동,소공원,소공원,2710.2,,,,,,2011.0,2018-08-10
부산광역시,,영주동,중앙공원,근린공원,5020657.0,"""운동광장, 게이트볼, 궁도장, 구민운동장, 풋살경기장, 다목적 마당, 인라인스케이트장, 잔디운동장, 실내체육관, 체력단련장, 풋살구장, 농구장, 테니스장, 배드민턴장""","""어린이놀이터, 발물놀이터""","""주차장,화장실, 대중음식점,매점,전망대,다과점,치유센터,숲속요가장및 풍욕장, 낙상예방코스""","""도서관, 기념비, 충혼탑, 장건상동상, 대한해협전승비, 자연보호헌장, 시민헌장, 충무공이순신영묘비, 노인헌장비, 구덕민속예술관및놀이마당, 기념관, 광복기념관, 청소년수련시설, 최천택기념비, 민주공원표지석, 중앙공원 표지석, 6·25호국유공자기념비, 사적시설, 생태학습원""","""도로, 광장, 파고라, 못, 생태연못, 야영장, 음수대, 휴게소, 야유회장, 전망쉼터, 물놀이터, 산림욕장, 관리사무소, 소각장, 표지판, 조명등, 쓰레기통, 창고""",1986.0,2018-08-01
부산광역시,,초읍동,어린이대공원,근린공원,4947290.0,"""골프연습장, 배드민턴장""","""케이블카, 어린이유희시설, 가족유희시설, 짚라인""","""제1주차장, 전망대, 매점, 매점(기념품), 휴게음식점, 간이화장실,  공중화장실, 휴게음식점(푸드트럭)""","""동물원시설, 어린이회관, 학생수련회야영장, 반공전시관, 전시관, 위인탑, 교육문화회관, 박재혁동상, 헌칠학병기념비, 이수현추모비, 어린이교통안전교육장, 부산항일학생의거기념비, 정상구시비, 고태국음악비, 금연테마동산, 상징조형물, 생태학습장, 숲체험학습센터, 소녀상, 6.25참전용사기념비, 100대 명수 기념비""","""경로당, 야영장, 힐링데크, 트리하우스, 스카이워크, 산림욕장, 관리사무소, 안내소, 통합건물""",1978.0,2018-08-01
부산광역시,,온천동,금강공원,근린공원,3096579.0,"""배트민턴, 궁도장""","""유희시설, 삭도, 어드벤처, 숲속어드벤처""","""공중화장실, 유스호스텔, 전망대, 주차장""","""해양자연사박물관, 도서관, 민속예술관, 고분, 기념비및사적, 소방안전체험관, 박물관, 어린이직업체험관""","""도로, 광장, 못, 케스케이드, 미로공원, 녹차체험장, 암석원, 야영장, 힐링캠프, 산림욕장, 관리사무소""",1965.0,2018-08-01
서울특별시,은평구,불광동,새장골어린이공원,어린이공원,992.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이3, 모래놀이시설6㎡""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,대조동,대조어린이공원,어린이공원,4176.9,,"""조합놀이대1, 흔들놀이4, 모래놀이시설60㎡""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,길마어린이공원,어린이공원,1596.7,,"""조합놀이대1, 유아용조합놀이대1, 그네2, 시소2, 흔들놀이3, 회전놀이5""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,좌월어린이공원,어린이공원,1398.3,,"""조합놀이대1, 유아용조합놀이대1, 그네1, 시소1, 흔들말2""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,박석어린이공원,어린이공원,856.9,,"""조합놀이대1, 그네1, 흔들놀이2, 까꿍놀이대1""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,녹번동,새록어린이공원,어린이공원,956.0,,"""조합놀이대1, 그네1, 시소2""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,녹번동,신록어린이공원,어린이공원,469.0,,"""조합놀이대1, 흔들놀이3""",,,,1967.0,2018-02-14
서울특별시,은평구,응암동,응암어린이공원,어린이공원,992.1,,"""조합놀이대1, 유아용조합놀이대1""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,응암동,포수동어린이공원,어린이공원,987.8,,"""조합놀이대1, 그네1, 시소1, 흔들놀이3, 별자리지붕게임형운동시설1, 모래놀이시설15㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,응암동,참다래어린이공원,어린이공원,954.4,,"""조합놀이대1, 그네1, 시소1, 흔들놀이5, 모래놀이시설14㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,역마을어린이공원,어린이공원,949.1,,"""조합놀이대1, 그네1, 흔들놀이대2, 모래놀이시설12㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,역말어린이공원,어린이공원,966.3,,"""조합놀이대1, 유아조합놀이대1, 흔들놀이대2, 그네1, 시소1, 모래놀이시설27㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,인조유기비어린이공원,어린이공원,1256.9,,조합놀이대1,,,,1967.0,2018-02-14
서울특별시,은평구,갈현동,궁말어린이공원,어린이공원,1190.0,,"""조합놀이대1, 요술 거울5, 흔들놀이2, 모래놀이시설35㎡""",,,,1967.0,2018-02-14
서울특별시,은평구,신사동,새락골어린이공원,어린이공원,994.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이2""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,신사동,신흥어린이공원,어린이공원,937.9,,"""조합놀이대1, 시소2, 그네1, 흔들놀이1, 모래놀이시설10㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,증산동,시루뫼어린이공원,어린이공원,999.6,,"""조합놀이대1, 유아용조합놀이대1, 그네2, 흔들놀이2""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,증산동,까치어린이공원,어린이공원,1005.0,,"""조합놀이대1, 유아용조합놀이대1, 그네1, 흔들놀이3""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,역촌동,연서어린이공원,어린이공원,956.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이2""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,갈현동,서갈현어린이공원,어린이공원,1532.2,,"""조합놀이대1, 암벽조합놀이대1, 흔들놀이2, 모래놀이시설12㎡""",화장실,,,1971.0,2018-02-14
서울특별시,은평구,응암동,응암4동어린이공원,어린이공원,1526.0,,조합놀이대1,,,,1976.0,2018-02-14
서울특별시,은평구,구산동,역촌근린공원,근린공원,52500.0,배드민턴장1,,,,,1977.0,2018-02-14
서울특별시,은평구,구산동,구산근린공원,근린공원,32300.0,,,,,,1977.0,2018-02-14
서울특별시,은평구,갈현동,갈곡리어린이공원,어린이공원,1738.7,,"""조합놀이대2, 시소1, 그네1, 흔들말2""",화장실,야외무대1,,1978.0,2018-02-14
서울특별시,은평구,증산동,분토골어린이공원,어린이공원,996.0,,"""조합놀이대1, 그네1, 흔들놀이2, 모래놀이시설37㎡""",화장실,,,1978.0,2018-02-14
서울특별시,은평구,녹번동,녹번1-3지구 어린이공원,어린이공원,5226.0,,"""조합놀이대, 모래밭, 시소, 정글집""",,,,2004.0,2018-02-14
서울특별시,은평구,응암동,백련근린공원<시공원>,근린공원,316918.0,배드민턴장6,"""조합놀이대1, 기타4""","""주차장1, 화장실1, (간이)화장실1""",기타4,,1989.0,2018-02-14
서울특별시,은평구,신사동,신사동공공공지,기타,1848.0,,,,,,1990.0,2018-02-14
서울특별시,은평구,녹번동,호연어린이공원,어린이공원,528.0,,"""조합놀이대1, 시소1, 흔들놀이2""",,,,1991.0,2018-02-14
서울특별시,은평구,녹번동,녹번서근린공원,근린공원,29945.0,,,"""주차장3, (간이)화장실1""","""문화회관1, 야외음악당1""",관리사무소1,1991.0,2018-02-14
서울특별시,은평구,녹번동,녹번동근린공원,근린공원,39373.0,,,,,,1991.0,2018-02-14
서울특별시,은평구,신사동,신사근린공원<시공원>,근린공원,111650.0,"""배드민턴장1, 게이트볼장1""",조합놀이대1,화장실1,기타1,관리사무소1,1993.0,2018-02-14
서울특별시,은평구,구산동,봉산도시자연공원<시공원>,기타,1512881.0,"""운동장1, 축구장2, 농구장2, 배구장1, 배드민턴장8, 기타4""","""그네1, 시소2, 조합노이대3, 기타4""","""주차장1, 화장실2""",기타4,관리사무소2,1995.0,2018-02-14
서울특별시,은평구,진관동,진관근린공원<시공원>,근린공원,1313671.9,"""농구장1, 배드민턴장4""","""조합놀이대1, 기타4""",화장실1,야외무대1,관리사무소1,1995.0,2018-02-14
서울특별시,은평구,진관동,서오릉도시자연공원<시공원>,기타,1082847.0,"""축구장1, 농구장1, 배드민턴장3""",기타7,"""주차장1, 화장실1""","""문화회관2, 야외음악당1, 기타3""",관리사무소1,1995.0,2018-02-14
서울특별시,은평구,불광동,불광근린공원<시공원>,근린공원,131471.0,"""배드민턴장1, 기타1""",,"""주차장2, 화장실(발효식)1""",도서관1,,1997.0,2018-02-14
서울특별시,은평구,진관동,향림근린공원<시공원>,근린공원,253629.0,"""운동장1, 테니스장1, 축구장1, 배드민턴장2""",기타1,"""주차장, 화장실2""",기타23,관리사무소3,1998.0,2018-02-14
서울특별시,은평구,녹번동,북한산도시자연공원<시공원>,기타,730342.0,"""배드민턴장1, 게이트볼장1, 기타2""",조합놀이대1,화장실1,기타2,관리사무소1,2000.0,2018-02-14
서울특별시,은평구,수색동,수색마을마당,기타,387.0,,유아용조합놀이대1,,,,2000.0,2018-02-14
서울특별시,은평구,역촌동,역촌동마을마당,기타,230.1,,,,,,2001.0,2018-02-14
서울특별시,은평구,불광동,불광어린이공원,어린이공원,496.0,,"""조합놀이대1, 그네1""",,,,2001.0,2018-02-14
서울특별시,은평구,역촌동,역촌2동마을마당,기타,395.7,,"""유아용조합놀이대1, 네트놀이대1, 석탑2, 돌기둥3, 모래놀이터1""",,,,2003.0,2018-02-14
서울특별시,은평구,대조동,대조동청사옆마을마당,기타,130.3,,,,,,2004.0,2018-02-14
서울특별시,은평구,응암동,다래어린이공원,어린이공원,584.9,,"""조합놀이대1, 그네1, 유아용조합놀이대1, 흔들놀이2""",,,,2004.0,2018-02-14
서울특별시,은평구,구산동,구산동마을공원,기타,2811.0,,"""조합놀이대1, 모래놀이터1, 파이프놀이대3""",화장실,,,2005.0,2018-02-14
서울특별시,은평구,구산동,구현초교앞마을마당,기타,541.0,,,화장실,,,2006.0,2018-02-14
서울특별시,은평구,구산동,구산초교앞마을마당,기타,135.0,,조형물1,,,,2006.0,2018-02-14
서울특별시,은평구,구산동,구산동청사앞소공원,기타,335.9,,,,,,2008.0,2018-02-14
서울특별시,은평구,구산동,구산동마을공원(확대),기타,157.0,,,,,,2008.0,2018-02-14
서울특별시,은평구,응암동,응암2오손길마을마당,기타,139.0,,,,,,2010.0,2018-02-14
서울특별시,은평구,대조동,팜스퀘어옆소공원,기타,268.8,,,,,,2010.0,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제3호근린공원,근린공원,4749.8,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,못자리골근린공원,근린공원,16176.1,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,덕수천근린공원,근린공원,5569.1,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,마고정근린공원,근린공원,4550.6,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,물푸레근린공원<시공원>,근린공원,147441.6,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,우물골근린공원,근린공원,7202.8,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제9호근린공원,근린공원,12018.2,배드민턴장2,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,마실길근린공원,근린공원,45170.5,,,,,,2012.0,2018-02-14
서울특별시,은평구,불광동,시내어린이공원,어린이공원,659.0,,"""조합놀이대1, 그네1, 시소1, 흔들놀이2""",,,,,2018-02-14
서울특별시,은평구,불광동,가람어린이공원,어린이공원,249.0,,조합놀이대1,,,,,2018-02-14
서울특별시,은평구,불광동,관동어린이공원,어린이공원,331.0,,"""조합놀이대1, 그네1""",,,,,2018-02-14
서울특별시,은평구,신사동,개나리어린이공원,어린이공원,2896.0,,조합놀이대1,,,,,2018-02-14
서울특별시,은평구,신사동,아까시아어린이공원,어린이공원,982.0,,,,,,,2018-02-14
서울특별시,은평구,구산동,거북이,소공원,250.0,,,,,,,2018-02-14
서울특별시,은평구,불광동,요  산,소공원,805.0,,,공중전화1,,,,2018-02-14
서울특별시,은평구,응암동,응암9구역,소공원,880.8,,,,,,,2018-02-14
서울특별시,은평구,불광동,불광6구역,소공원,1919.0,,,,,,,2018-02-14
서울특별시,은평구,불광동,불광7구역,소공원,3120.0,,,,,,,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구내1호소공원,소공원,1087.8,,,,,,,2018-02-14
서울특별시,은평구,응암동,응암3주택재개발구역내소공원,소공원,1641.6,,,,,,,2018-02-14
서울특별시,은평구,진관동,금암 문화공원(은평뉴타운제1호문화공원),문화공원,6857.1,,"""조합놀이대1, 얼룩말놀이대1, 아빠공룡놀이대1, 스페이스쉽1, 플레이터치1, 모래놀이터1""",화장실1,"""도서관1, 금암기적비1""",관리사무소1,,2018-02-14
서울특별시,은평구,진관동,은평뉴타운제2호문화공원,문화공원,55721.8,,,,,,,2018-02-14
서울특별시,은평구,녹번동,은평평화공원,기타,5700.1,,,,"""동상1, 탑기념비2""",관리사무소1,,2018-02-14
서울특별시,은평구,녹번동,도원극장옆마을마당,기타,48.8,,,,,,,2018-02-14
서울특별시,은평구,녹번동,자투리토지녹번마을마당,기타,165.0,,,,,,,2018-02-14
서울특별시,은평구,녹번동,녹번동마을마당,기타,754.0,,"""조합놀이대1, 흔들놀이대2""",,,,,2018-02-14
서울특별시,은평구,구산동,구산마을마당,기타,387.0,,"""장기판1, 조형물1""",,,,,2018-02-14
서울특별시,은평구,대조동,대조마을마당,기타,183.5,,,,,,,2018-02-14
서울특별시,서대문구,창천동,창천문화공원,문화공원,2326.9,,,화장실 1개소,,,1938.0,2018-08-01
서울특별시,서대문구,연희동,궁동근린공원,근린공원,126026.0,"""체육관(실내 배드민턴장) 1개동, 배드민턴장 2개소, 체력단련시설 23기""","""조합놀이대 1기, 기타 4기""",화장실 1개소,,,1940.0,2018-08-01
서울특별시,서대문구,북아현동,명수어린이공원,어린이공원,2269.0,체력단련시설 8기,"""조합놀이대 1기, 그네 1기, 미끄럼틀 1기, 시소 1기, 기타 1기""",,,,1940.0,2018-08-01
